Anio,Tipo_Valor,region,municipio,codigo_partido,pbg_total,impuestos,vab,sector,valor
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,pesca,106460.43526304887
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,mineria,534980.9943974662
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,industria,48923175.319751754
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,electricidad,19651260.465882964
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,construccion,59393202.99215133
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,servicios,424385232.51758647
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,comercio,84219258.73158161
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,hoteles,5431740.079324598
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,transporte,77078712.57108805
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,financiero,9422612.341255412
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,inmobiliario,80323228.00660136
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,publico,101804093.91889365
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,ensenanza,39908414.253814824
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,salud,15225948.468144532
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,comunitarios,8348928.340721847
2022,Constante,Interior,CORONEL DE MARINA L ROSALES,182,698298378.6718642,120725148.79608166,577573229.8757825,domestico,2622295.8061605603
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,bienes,267441798.13173315
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,agro,248493568.95214495
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,pesca,0
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,mineria,40238.48985147375
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,industria,6715230.891175635
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,electricidad,8099108.58778443
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,construccion,4093651.2107766485
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,servicios,174428545.8381715
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,comercio,59393809.384459764
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,hoteles,892045.0056441184
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,transporte,49725897.49245564
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,financiero,3608171.4771577483
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,inmobiliario,25997657.293770898
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,publico,11376598.878411308
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,ensenanza,12631588.941877771
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,salud,6988575.1889694445
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,comunitarios,2227541.3571353843
2022,Constante,Interior,CORONEL DORREGO,189,492038352.7087028,50168008.738798164,441870343.96990466,domestico,1586660.8182894634
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,bienes,227143954.02351904
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,agro,184342276.85666382
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,pesca,0
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,mineria,3023934.7412921847
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,industria,18580304.29001328
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,electricidad,7946988.340587614
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,construccion,13250449.794962145
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,servicios,283592936.4564217
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,comercio,59711395.8562282
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,hoteles,1064919.7688468914
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,transporte,129385277.45459631
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,financiero,5555319.848874445
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,inmobiliario,39510487.57800039
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,publico,16736469.24298384
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,ensenanza,16686593.21673119
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,salud,7771054.133612843
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,comunitarios,3164388.2132431325
2022,Constante,Interior,CORONEL PRINGLES,196,577125294.2741618,66388403.79422114,510736890.4799407,domestico,4007031.143304428
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,bienes,481479573.8796237
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,agro,320502769.5519263
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,pesca,0
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,mineria,104448.8459974425
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,industria,109124570.29774147
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,electricidad,13394349.085816884
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,construccion,38353436.0981416
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,servicios,339359975.387325
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,comercio,120186042.84003204
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,hoteles,2352096.1095189713
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,transporte,62906089.87389961
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,financiero,9989135.437639719
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,inmobiliario,69295996.83878244
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,publico,26138270.610401936
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,ensenanza,23864760.221971188
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,salud,14124311.193285225
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,comunitarios,5263672.730389223
2022,Constante,Interior,CORONEL SUAREZ,203,943313042.3555492,122473493.08860055,820839549.2669487,domestico,5239599.531404642
